,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2891-game2020122709.csv,7.040000000000006,2.068448270711185,3.416771151677657,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play456-game2020110806.csv,14.809999999999974,14.368431700942423,17.137250796011532,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2461-game2020100407.csv,11.539999999999992,23.539518223935264,20.147064449118115,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play370-game2020121307.csv,9.849999999999994,13.495251909111513,15.478622521411921,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play503-game2020111501.csv,8.969999999999999,2.982787536450303,7.204076336578278,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2739-game2020111505.csv,-2.030000000000001,11.102398646937326,10.007957443363317,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play409-game2020091304.csv,-3.9699999999999847,16.40014302119657,13.848900562597303,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1009-game2020121308.csv,10.269999999999996,5.9648668378409075,6.355536281935815,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3299-game2020121306.csv,9.400000000000006,6.2850800635281105,15.744899447466793,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play4604-game2020110108.csv,0.8399999999999892,,,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2565-game2020101813.csv,12.569999999999993,13.728856480026003,16.708782955119368,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2728-game2020122009.csv,6.299999999999997,9.017835035289755,18.975917729785742,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play126-game2020110109.csv,18.86,6.433686734680201,5.826364707240614,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2936-game2020111505.csv,7.240000000000023,6.0276129331248995,7.191973172728813,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play787-game2020112203.csv,6.450000000000003,7.986727001160988,11.571736666979161,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2772-game2020091310.csv,14.929999999999993,6.406456480057543,9.856824763705996,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play4564-game2020092001.csv,-1.2399999999999949,8.858145254296462,11.93448462393239,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play151-game2020113000.csv,1.6700000000000017,12.071425626945674,17.44630130934903,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3253-game2020101807.csv,-3.6199999999999903,7.853727577776339,9.435938229586975,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2198-game2020121302.csv,0.0,7.723832991098405,14.181849226176714,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play1414-game2020112206.csv,-0.21999999999999886,26.439862553772777,24.28099810696373,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3216-game2020100100.csv,43.54,5.084870993226032,8.380512624551416,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3023-game2020121900.csv,7.350000000000001,12.242570996743776,15.898342437233774,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2523-game2020092709.csv,10.220000000000013,10.084069450650656,11.79765403878888,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play2524-game2020112204.csv,-2.1400000000000006,9.43864964311803,11.298780397687366,euclidean,astar,optimal
,play,yardage,median_deviation,mean_deviation,heuristic,algorithm,speed_coefficient
0,play3435-game2020092706.csv,4.269999999999996,4.865830661078524,6.622731194013153,euclidean,astar,optimal
